case_id,pair_id,sequence,dT_high_K,dT_ratio,dp_high_MPa,dp_ratio,hold_h,gap_h,ramp_up_h,ramp_down_h,wall_reset_h,recovery_h,pre_relax_days,SHmax_MPa,stress_ratio,ecc_ratio,Ecement_GPa,nu_cement,alpha_c_e6,k_cement_WmK,cap_cement_MJm3K,rinf,tau1_h,tau2_days,shiftK_K
P000005_LH,P000005,LH,89.21224834956658,0.4198912033267628,3.956597666837162,0.7573825073189213,21.717169271288334,13.885018520526604,2.255687126552116,2.4328622877213397,3.1511963883404843,35.075547993826426,154.64681853963054,34.16914142962278,0.5946853933579943,0.23997862278336363,10.176547355874607,0.26356315475352,10.18539500634483,1.5424396723298237,1.885485736152919,0.6790293002477166,7.6723080962019745,4.209036335214498,2906.0755201170923
P000005_HL,P000005,HL,89.21224834956658,0.4198912033267628,3.956597666837162,0.7573825073189213,21.717169271288334,13.885018520526604,2.255687126552116,2.4328622877213397,3.1511963883404843,35.075547993826426,154.64681853963054,34.16914142962278,0.5946853933579943,0.23997862278336363,10.176547355874607,0.26356315475352,10.18539500634483,1.5424396723298237,1.885485736152919,0.6790293002477166,7.6723080962019745,4.209036335214498,2906.0755201170923
P000006_LH,P000006,LH,90.81599228233556,0.3596470768050898,6.7901696472732365,0.6585272113969305,9.708646476732666,24.45579413616892,0.809568069382782,2.677070954353918,1.4756340270034525,55.70066560044644,100.25188802573822,19.206803818852705,0.8701900986917128,0.6320795077070396,12.942144485675106,0.18993524898915665,11.73177021832067,1.4631330369197344,1.7384685159159514,0.7888303580848522,33.59523993208903,22.073529295031115,1285.0620456040092
P000006_HL,P000006,HL,90.81599228233556,0.3596470768050898,6.7901696472732365,0.6585272113969305,9.708646476732666,24.45579413616892,0.809568069382782,2.677070954353918,1.4756340270034525,55.70066560044644,100.25188802573822,19.206803818852705,0.8701900986917128,0.6320795077070396,12.942144485675106,0.18993524898915665,11.73177021832067,1.4631330369197344,1.7384685159159514,0.7888303580848522,33.59523993208903,22.073529295031115,1285.0620456040092
P000007_LH,P000007,LH,85.77017438372553,0.38693381194520193,6.473905896945235,0.5152580341452133,22.960233115932645,8.98543158407421,2.3532735073549578,3.929168847863677,0.2666208484571512,41.42376863310003,167.27566036535544,18.569636400419462,0.6782734910283065,0.17987388667258744,14.825931682651083,0.21831875224817515,11.6260508347738,1.3858144549855091,2.4446915711509636,0.5788995553800101,16.127581680782445,8.286990056029499,3675.608235828073
P000007_HL,P000007,HL,85.77017438372553,0.38693381194520193,6.473905896945235,0.5152580341452133,22.960233115932645,8.98543158407421,2.3532735073549578,3.929168847863677,0.2666208484571512,41.42376863310003,167.27566036535544,18.569636400419462,0.6782734910283065,0.17987388667258744,14.825931682651083,0.21831875224817515,11.6260508347738,1.3858144549855091,2.4446915711509636,0.5788995553800101,16.127581680782445,8.286990056029499,3675.608235828073
P000008_LH,P000008,LH,64.52062909591697,0.512339293530764,7.990386964110256,0.7560126770837052,25.9948411037808,5.610296107711815,1.101737936513639,1.1192279523640583,2.578018855600156,39.532486908615965,121.78291011195314,39.36399305409829,0.8256626695467326,0.3582163200841879,13.395372236905292,0.25723609631522426,10.256485151519891,0.8116824690686363,2.042156293434548,0.6437400116928143,3.731549874776702,4.50391863453031,3117.4317130957834
P000008_HL,P000008,HL,64.52062909591697,0.512339293530764,7.990386964110256,0.7560126770837052,25.9948411037808,5.610296107711815,1.101737936513639,1.1192279523640583,2.578018855600156,39.532486908615965,121.78291011195314,39.36399305409829,0.8256626695467326,0.3582163200841879,13.395372236905292,0.25723609631522426,10.256485151519891,0.8116824690686363,2.042156293434548,0.6437400116928143,3.731549874776702,4.50391863453031,3117.4317130957834
P000009_LH,P000009,LH,92.96702997161961,0.6246670470191524,7.77154304738713,0.43276580492076433,13.448820790659234,24.265035056306584,2.9231768453432925,1.2609233973961855,2.762873762570701,37.67905834195935,25.985226962243587,21.68669761988453,0.6049503031054284,0.3926567984612501,16.22555866283678,0.2020400655577788,13.958972609519913,0.9226071050214066,1.6706856173798685,0.7746997211223174,26.922473786058458,6.532186424382361,1780.136664764263
P000009_HL,P000009,HL,92.96702997161961,0.6246670470191524,7.77154304738713,0.43276580492076433,13.448820790659234,24.265035056306584,2.9231768453432925,1.2609233973961855,2.762873762570701,37.67905834195935,25.985226962243587,21.68669761988453,0.6049503031054284,0.3926567984612501,16.22555866283678,0.2020400655577788,13.958972609519913,0.9226071050214066,1.6706856173798685,0.7746997211223174,26.922473786058458,6.532186424382361,1780.136664764263
P000010_LH,P000010,LH,46.60926970302886,0.6540224022190977,7.738136241507136,0.39144403415622114,33.88414708774605,9.048348810004345,2.7476080090103685,1.3875378423742293,0.3148717300888717,27.501192996839848,100.49594252064875,28.425624465836307,0.8827793853343173,0.5724943853229478,16.055427911564138,0.27148673660177375,10.314094235332071,1.5544353635618238,1.9173464776971403,0.4988380227728553,2.1148423475798985,2.2695630737744588,2319.700347640013
P000010_HL,P000010,HL,46.60926970302886,0.6540224022190977,7.738136241507136,0.39144403415622114,33.88414708774605,9.048348810004345,2.7476080090103685,1.3875378423742293,0.3148717300888717,27.501192996839848,100.49594252064875,28.425624465836307,0.8827793853343173,0.5724943853229478,16.055427911564138,0.27148673660177375,10.314094235332071,1.5544353635618238,1.9173464776971403,0.4988380227728553,2.1148423475798985,2.2695630737744588,2319.700347640013
P000011_LH,P000011,LH,46.80103191547789,0.4025493300734173,5.445040420074479,0.5140566540778715,19.982385068883037,4.706112199213535,0.4513879461131248,1.3511925033078729,1.6659516287609881,71.35173814730805,61.86956156719818,33.13008069370946,0.5523642698511243,0.2311845433883168,9.577402257179436,0.18538346635578398,11.71377414483392,1.198171632199077,1.9267678781715514,0.4010874699600602,19.2084419791921,9.724582545559384,3092.367672364194
P000011_HL,P000011,HL,46.80103191547789,0.4025493300734173,5.445040420074479,0.5140566540778715,19.982385068883037,4.706112199213535,0.4513879461131248,1.3511925033078729,1.6659516287609881,71.35173814730805,61.86956156719818,33.13008069370946,0.5523642698511243,0.2311845433883168,9.577402257179436,0.18538346635578398,11.71377414483392,1.198171632199077,1.9267678781715514,0.4010874699600602,19.2084419791921,9.724582545559384,3092.367672364194
P000012_LH,P000012,LH,66.29123013588956,0.3696636470471943,4.968627727414994,0.4586915306119426,21.408949972385614,20.786796792757755,0.47752705009248986,1.3374349858432197,3.476780427991612,74.67150341219782,131.54159193920322,32.081226365750645,0.6645336536288248,0.5407808745931516,15.443028466543684,0.2646022035819605,10.793777722366304,1.3379986521026606,1.629072127787818,0.36212855498753266,2.3899801000124676,35.329896935833844,2623.8785701635757
P000012_HL,P000012,HL,66.29123013588956,0.3696636470471943,4.968627727414994,0.4586915306119426,21.408949972385614,20.786796792757755,0.47752705009248986,1.3374349858432197,3.476780427991612,74.67150341219782,131.54159193920322,32.081226365750645,0.6645336536288248,0.5407808745931516,15.443028466543684,0.2646022035819605,10.793777722366304,1.3379986521026606,1.629072127787818,0.36212855498753266,2.3899801000124676,35.329896935833844,2623.8785701635757
