DeltaT,t_cement,E_cement,alpha_cement,E_rock,alpha_rock,E_steel,alpha_steel,a0_interface,k_contact,r_inner,t_steel,k_cement,y_cc_max_jump_mm,y_cr_max_jump_mm,y_all_max_jump_mm
-32.52846856,0.042260083,7151914271,7.39E-06,53407347595,1.22E-05,1.94088E+11,1.23E-05,7.96E-05,0.384447456,0.145226277,0.023177818,0.631856384,0.228696368,0.161070604,0.228696368
-77.16859255,0.048666497,17699444523,1.36E-05,11255093751,6.58E-06,1.91079E+11,1.29E-05,3.40E-05,0.239467989,0.132780266,0.01270741,0.516364909,0.214134636,0.244364092,0.244364092
-26.6279421,0.022142789,4119139664,8.86E-06,34351310668,9.14E-06,2.06118E+11,1.12E-05,1.08E-06,3.009170675,0.187880138,0.024569043,1.792549255,0.171192633,0.263741612,0.263741612
-43.71611988,0.057456162,13523261351,1.16E-05,17855021743,1.08E-05,1.99703E+11,1.00E-05,8.09E-06,1.060410565,0.16821777,0.020423679,0.845269277,0.190555301,0.290661756,0.290661756
-52.48697365,0.033041846,5346723981,1.09E-05,6204841577,4.93E-06,2.04976E+11,1.39E-05,2.57E-05,0.679467019,0.111598123,0.016852178,1.083159542,0.172302284,0.193723849,0.193723849
-51.82274392,0.059026227,22898117127,1.47E-05,45814317730,9.58E-06,2.0639E+11,1.01E-05,1.21E-05,0.864068934,0.107512156,0.013076014,0.680082907,0.126753598,0.239982354,0.239982354
-44.47278926,0.0342163,3138134939,7.88E-06,14997238759,6.46E-06,1.91428E+11,1.38E-05,3.84E-06,0.512968032,0.162562431,0.024155199,1.601545206,0.256635243,0.206994781,0.256635243
-24.0117513,0.046720921,10469229900,1.27E-05,8324169429,4.80E-06,2.02517E+11,1.30E-05,2.87E-06,0.204295569,0.19314418,0.021610338,0.83089855,0.288143789,0.328792132,0.328792132
-79.69400309,0.021207885,7036350985,9.90E-06,24004476241,1.12E-05,1.9779E+11,1.11E-05,9.12E-05,2.169859337,0.136476473,0.015621868,1.325236207,0.125886571,0.221766827,0.221766827
-70.5103958,0.040470976,4189092443,1.04E-05,20846111727,1.04E-05,2.02006E+11,1.25E-05,1.29E-06,0.337095344,0.180614317,0.017524876,0.932029769,0.260758036,0.281032957,0.281032957
-33.1679786,0.016364277,17990108605,1.11E-05,5301891135,7.86E-06,1.97045E+11,1.16E-05,4.05E-05,1.310902308,0.148945084,0.019649206,1.171362038,0.122502853,0.24895722,0.24895722
-35.31663125,0.054182684,5620494347,8.36E-06,9639665453,6.21E-06,2.0815E+11,1.07E-05,3.04E-05,3.691238785,0.119956521,0.02199194,0.563345433,0.166900215,0.148044828,0.166900215
-61.00645358,0.027966593,14208814742,1.31E-05,40197982739,1.21E-05,1.93424E+11,1.33E-05,9.57E-06,0.119701366,0.150008321,0.015183133,1.917251989,0.209256064,0.298276609,0.298276609
-62.85914,0.04527487,6571174408,1.20E-05,13913783361,1.14E-05,2.0095E+11,1.21E-05,1.49E-06,2.606662838,0.156285386,0.012056217,1.010437007,0.199177744,0.287415564,0.287415564
-40.96351579,0.025392323,12742640210,1.07E-05,57968740214,4.30E-06,1.96224E+11,1.19E-05,4.74E-05,0.217165765,0.11367941,0.024769528,0.916377783,0.149536001,0.189501251,0.189501251
-27.50603301,0.054767672,4978730816,1.39E-05,30368774375,7.22E-06,2.09831E+11,1.08E-05,1.98E-05,0.616191235,0.142722905,0.020586178,1.727278251,0.150915602,0.32211209,0.32211209
-68.67191212,0.035588244,16405630443,8.74E-06,7721483563,8.52E-06,1.9487E+11,1.32E-05,6.30E-06,0.918562783,0.186836449,0.016238972,0.530250709,0.29748735,0.223781608,0.29748735
-74.04690621,0.049921338,8915306493,7.02E-06,6709534905,1.28E-05,2.05336E+11,1.03E-05,1.36E-05,0.143789107,0.130254341,0.018139601,1.494149972,0.175767161,0.160767967,0.175767161
-22.15836169,0.029335746,7811494801,1.43E-05,19330811397,5.14E-06,1.90609E+11,1.36E-05,4.30E-06,3.924016418,0.199366358,0.018629011,0.607858207,0.250900201,0.373050694,0.373050694
-46.31102752,0.039022137,19181875905,9.01E-06,37282357045,8.07E-06,2.04196E+11,1.26E-05,1.82E-06,1.574787029,0.168839541,0.022608648,1.290712622,0.233299308,0.243652178,0.243652178
-57.4840194,0.020545926,3426105336,1.23E-05,12200600337,9.93E-06,1.99234E+11,1.15E-05,5.74E-05,0.358333024,0.101235092,0.01415937,0.711268987,0.105429936,0.188137104,0.188137104
-56.1307732,0.050384539,7547126161,1.32E-05,23185830890,8.69E-06,2.02976E+11,1.19E-05,4.00E-06,1.424242773,0.139547313,0.024355566,1.221462296,0.179698543,0.308614403,0.308614403
-47.54302356,0.031595137,11233583381,8.41E-06,5568385286,7.33E-06,1.97937E+11,1.20E-05,1.27E-05,0.310760634,0.183664671,0.012463781,0.749559729,0.248600056,0.21260912,0.248600056
-23.03541208,0.038783596,3337740422,1.11E-05,10737441552,4.48E-06,2.06868E+11,1.32E-05,9.51E-05,0.124713586,0.159552625,0.016633941,1.429323604,0.242721972,0.251502319,0.251502319
-73.29041934,0.017884802,24370398094,1.04E-05,42153018305,1.15E-05,1.91594E+11,1.09E-05,3.02E-06,3.54934419,0.116955042,0.020184812,0.647584018,0.113312023,0.195202163,0.195202163
-67.44290629,0.043805732,13134559294,9.84E-06,48068462542,1.01E-05,2.08632E+11,1.37E-05,3.81E-05,0.547738238,0.172012274,0.019043321,1.826446044,0.265322784,0.283444203,0.283444203
-28.84804925,0.024313274,5193551185,1.26E-05,16693899819,8.17E-06,1.93593E+11,1.03E-05,1.20E-06,0.807167938,0.104410113,0.01773159,0.502818668,0.09872634,0.189115993,0.189115993
-41.7302876,0.056812774,17050552852,7.82E-06,8747301611,5.32E-06,2.02462E+11,1.14E-05,9.02E-06,2.290260133,0.126977754,0.013763955,1.056983148,0.177505852,0.158023996,0.177505852
-61.97821338,0.036617208,3967751898,1.46E-05,26680724128,1.30E-05,1.97188E+11,1.26E-05,2.84E-05,0.193019101,0.19609969,0.023010361,0.859574189,0.263067853,0.417674567,0.417674567
-60.1248184,0.042951512,15295397975,1.25E-05,6031363033,1.11E-05,2.09685E+11,1.38E-05,4.34E-05,4.26382778,0.189870644,0.023750363,0.587677858,0.305513408,0.334856986,0.334856986
-36.08319608,0.016433216,4639990046,9.19E-06,18413387050,4.70E-06,1.94412E+11,1.02E-05,1.38E-06,0.132570803,0.133206752,0.013474453,1.873030542,0.123510772,0.172699856,0.172699856
-34.50931579,0.051739959,11980652263,1.45E-05,33482183689,6.28E-06,2.00783E+11,1.10E-05,5.78E-06,0.373295661,0.110681835,0.016033101,0.961855021,0.135300561,0.252319819,0.252319819
-69.28115349,0.027331045,6174220121,7.22E-06,11631738605,9.48E-06,1.95745E+11,1.29E-05,1.84E-05,1.514058875,0.165740502,0.021192708,1.131968116,0.241463348,0.195752618,0.241463348
-78.93729493,0.058165492,3706338067,8.56E-06,13255865321,1.19E-05,2.04033E+11,1.15E-05,4.77E-06,0.231859805,0.123226813,0.020053595,0.797037299,0.195136549,0.172858801,0.195136549
-24.88810744,0.032350413,20758843537,1.38E-05,52087154486,6.10E-06,1.98759E+11,1.24E-05,1.50E-05,2.43469873,0.153280903,0.017126784,1.355596013,0.152912677,0.317577064,0.317577064
-45.70453452,0.047970943,8241978061,1.05E-05,28907491398,7.69E-06,2.05187E+11,1.33E-05,6.37E-05,0.969654726,0.177435674,0.014772247,0.65944272,0.281217082,0.254615689,0.281217082
-50.46883298,0.022858984,9412688354,1.18E-05,6944648836,1.03E-05,1.90147E+11,1.07E-05,2.01E-06,0.582244524,0.14577636,0.022409124,1.656146157,0.114880787,0.278572262,0.278572262
-53.59852018,0.046006146,4877577847,7.69E-06,39073727963,5.94E-06,1.98719E+11,1.35E-05,1.55E-06,0.742546728,0.148297346,0.018818635,0.893188982,0.25198474,0.174226745,0.25198474
-42.7258235,0.021904849,16070773443,1.50E-05,9941022976,1.23E-05,2.03446E+11,1.06E-05,4.87E-05,0.466823242,0.17840561,0.018305421,1.02782419,0.113803444,0.341595185,0.341595185
-25.97794294,0.059716325,6279067072,9.71E-06,5167695944,1.07E-05,1.92375E+11,1.16E-05,2.07E-05,0.164503998,0.152706841,0.01435058,0.539783085,0.226107636,0.192397383,0.226107636
-77.6980282,0.033505647,12177412603,1.30E-05,21543500066,7.53E-06,2.07335E+11,1.23E-05,6.51E-06,2.106919487,0.121091009,0.022772881,1.682581779,0.133391959,0.278229552,0.278229552
-72.29373947,0.053485714,20412184343,1.13E-05,24792725697,5.10E-06,1.93124E+11,1.12E-05,1.75E-05,0.272741204,0.165137355,0.024986129,0.597547747,0.236765875,0.260805709,0.260805709
-31.41350266,0.028681372,3646453583,1.01E-05,8118482179,1.09E-05,2.07851E+11,1.28E-05,5.57E-06,1.269254532,0.1085261,0.012296622,1.532744304,0.132513419,0.179077841,0.179077841
-37.29041891,0.041181636,8954198897,1.33E-05,15456854839,9.32E-06,1.96719E+11,1.39E-05,2.33E-06,3.163075615,0.135757018,0.016453986,0.730193245,0.208012986,0.264028669,0.264028669
-59.00293989,0.015674174,7844310874,8.03E-06,44560439296,6.69E-06,2.0168E+11,1.01E-05,7.41E-05,0.109456552,0.190860705,0.02082817,1.268075061,0.19654237,0.21843617,0.21843617
-64.59165759,0.055460478,10001274294,1.09E-05,12517422506,8.30E-06,1.93944E+11,1.13E-05,1.09E-05,2.860181012,0.197082878,0.019435754,1.55910538,0.235312718,0.347406945,0.347406945
-39.20213047,0.034869301,6722484542,1.17E-05,36075472947,9.66E-06,2.08905E+11,1.27E-05,3.44E-06,0.252340995,0.129534892,0.017281272,0.692751511,0.187696296,0.218219481,0.218219481
-29.51685661,0.044562795,22427135637,8.93E-06,19887003755,1.25E-05,1.95275E+11,1.36E-05,2.59E-06,0.633681457,0.102249041,0.01496492,1.347063146,0.166268007,0.160581726,0.166268007
-66.69081455,0.02608101,3073280397,1.36E-05,6506136615,5.44E-06,2.00002E+11,1.05E-05,8.15E-05,1.139100829,0.171414459,0.021753097,0.810460282,0.138791164,0.322906532,0.322906532
-75.78653345,0.039741073,5643563914,1.41E-05,7491884255,6.89E-06,1.99541E+11,1.31E-05,1.07E-06,0.148580483,0.114813904,0.023962377,1.149985037,0.18445013,0.268917689,0.268917689
-20.38992396,0.019853124,14264784582,7.34E-06,31223324261,8.82E-06,2.04501E+11,1.10E-05,3.38E-05,4.852285989,0.158983899,0.012913343,0.957520502,0.162240261,0.171575548,0.171575548
-48.32898937,0.049232658,4456632495,1.21E-05,56125723961,1.17E-05,1.90928E+11,1.18E-05,2.53E-05,1.723029602,0.184627737,0.015433806,1.965515756,0.204357728,0.3673951,0.3673951
-55.4958408,0.030047817,19142139670,9.31E-06,14266302391,4.04E-06,2.05655E+11,1.21E-05,8.05E-06,0.418372935,0.142075173,0.021442906,0.55414484,0.204312427,0.186461722,0.204312427
-54.93145104,0.056949532,4073208449,1.17E-05,5433127511,6.60E-06,2.08356E+11,1.23E-05,3.11E-06,1.537686815,0.175783165,0.016136872,1.327160529,0.238270475,0.31990004,0.31990004
-48.74603644,0.036358442,17494831187,1.10E-05,23080054537,9.10E-06,1.93238E+11,1.17E-05,9.87E-05,0.367729664,0.144168864,0.02068908,0.815978527,0.187958538,0.238835175,0.238835175
-20.89492602,0.043237804,5420688021,1.37E-05,40782708322,1.08E-05,2.02114E+11,1.06E-05,1.31E-05,0.13059485,0.124720119,0.024668618,1.552811979,0.144915816,0.276478196,0.276478196
-75.42727189,0.024756104,13701771498,8.97E-06,10572797535,4.89E-06,1.96918E+11,1.35E-05,4.17E-06,4.330343668,0.154826852,0.012156343,0.705056244,0.224920873,0.199220621,0.224920873
-66.24355732,0.038240515,23744135946,7.26E-06,17265864549,7.45E-06,2.02702E+11,1.01E-05,2.76E-05,0.55631018,0.112263571,0.014058759,1.99497687,0.125970845,0.144744999,0.144744999
-30.05103173,0.01835248,3253570021,1.41E-05,48789020302,1.05E-05,1.97585E+11,1.40E-05,8.70E-06,1.015358624,0.167368778,0.022710067,0.550404225,0.198698668,0.331710175,0.331710175
-39.58977114,0.050545802,10764830771,9.28E-06,27360370285,1.22E-05,2.06516E+11,1.28E-05,1.16E-06,2.549470495,0.188349721,0.018526419,1.154660309,0.273573232,0.27490506,0.27490506
-64.11503911,0.031360875,7236128480,1.20E-05,8781687318,5.73E-06,1.91321E+11,1.12E-05,3.66E-05,0.221531056,0.131736946,0.018241415,0.940802899,0.154875526,0.23906412,0.23906412
-58.45308414,0.047504601,9816719002,1.49E-05,18329426556,4.26E-06,2.04303E+11,1.05E-05,1.90E-05,3.604932124,0.125459834,0.015522531,0.537598545,0.14511534,0.261156698,0.261156698
-37.75129685,0.023403389,8600128836,7.65E-06,5884845441,1.17E-05,1.99107E+11,1.36E-05,6.04E-06,0.122847336,0.194626783,0.021708866,1.712486087,0.308377806,0.225566033,0.308377806
-31.90374184,0.058403825,21294034480,1.29E-05,11453354621,9.04E-06,2.05541E+11,1.26E-05,1.42E-06,0.306108618,0.173590909,0.024051501,0.880001591,0.261925356,0.326540187,0.326540187
-71.89041816,0.032193233,3803895896,9.63E-06,32393821895,6.97E-06,1.90424E+11,1.13E-05,4.52E-05,1.44655664,0.106041391,0.013180491,1.034811463,0.126432912,0.166797817,0.166797817
-77.26553384,0.05199739,5918116685,1.01E-05,52868078686,5.67E-06,2.09958E+11,1.22E-05,1.94E-06,0.184409365,0.161049032,0.015078941,0.733154104,0.251506131,0.228376869,0.251506131
-26.55617781,0.027192962,11478047334,1.13E-05,13710003966,1.26E-05,1.94763E+11,1.18E-05,6.10E-05,2.398368806,0.118497988,0.02209533,1.245948569,0.12388635,0.224852095,0.224852095
-43.09893018,0.04250461,4521924460,8.12E-06,6971931780,9.89E-06,2.01136E+11,1.09E-05,1.46E-05,0.845264469,0.137891802,0.01955017,0.606510811,0.185976176,0.164860334,0.185976176
-53.07807082,0.016997062,14898113676,1.33E-05,29643930922,8.37E-06,1.96018E+11,1.31E-05,4.58E-06,0.523308949,0.182060277,0.017624695,1.522381782,0.161575012,0.360065437,0.360065437
-50.1103743,0.041638365,7656470215,9.15E-06,9800128790,1.27E-05,1.92769E+11,1.08E-05,6.77E-06,1.088283681,0.186170753,0.013853515,0.976291963,0.217430879,0.258718127,0.258718127
-46.21033588,0.015120156,8744367195,1.24E-05,37756524266,5.26E-06,2.07574E+11,1.32E-05,2.13E-05,0.663577916,0.14357165,0.023277153,1.124351188,0.144701262,0.270411139,0.270411139
-25.30595381,0.053240514,3500689832,7.13E-06,21420180996,7.97E-06,1.9645E+11,1.20E-05,5.09E-05,0.264248649,0.113209628,0.01913169,0.590079752,0.183806322,0.118697109,0.183806322
-78.37370805,0.028831685,19606234618,1.44E-05,5048497086,1.00E-05,2.01332E+11,1.19E-05,1.60E-06,2.7325581,0.157328506,0.017997986,1.840365884,0.123203897,0.356619721,0.356619721
-68.80556319,0.05949048,12472191769,1.38E-05,8160616876,1.13E-05,1.98366E+11,1.25E-05,7.12E-05,0.424934484,0.100776016,0.016748788,0.649685604,0.165775608,0.222547041,0.222547041
-34.89798822,0.033675316,6427586623,8.59E-06,25394582870,4.42E-06,2.03171E+11,1.14E-05,2.26E-06,1.697259538,0.169896421,0.020527873,1.667388899,0.189491827,0.22664555,0.22664555
-36.61840295,0.046481887,16734328903,1.18E-05,45172158708,7.12E-06,1.92103E+11,1.04E-05,5.33E-06,4.779758701,0.198714086,0.024469225,0.793804004,0.213266301,0.333481529,0.333481529
-59.67858935,0.021369842,5076461015,1.06E-05,16005269830,8.64E-06,2.06986E+11,1.37E-05,1.69E-05,0.150909341,0.131113457,0.012806444,1.379644648,0.191120234,0.205691002,0.205691002
-61.57592382,0.049061568,18391229113,8.49E-06,34859259990,1.04E-05,1.99888E+11,1.29E-05,8.49E-05,2.013025641,0.137385221,0.014454353,1.435150219,0.208423395,0.200389235,0.208423395
-42.22155496,0.030272251,4279561130,1.32E-05,12340042236,7.89E-06,2.04771E+11,1.10E-05,2.67E-06,0.172256678,0.192442368,0.022269259,0.63629722,0.216123185,0.341537423,0.341537423
-29.30995537,0.040271923,13934016972,1.05E-05,6356080144,6.17E-06,1.91206E+11,1.02E-05,3.57E-06,0.48881893,0.163667428,0.019736894,1.239808934,0.168305244,0.258726141,0.258726141
-66.8940823,0.019373215,5509888484,1.12E-05,19773119925,1.21E-05,2.06011E+11,1.39E-05,1.12E-05,0.70946209,0.107005056,0.016987313,0.744508117,0.150275144,0.190377796,0.190377796
-72.77076928,0.045118235,3199345925,1.26E-05,31981211994,9.54E-06,1.94294E+11,1.07E-05,7.71E-06,0.111165605,0.151099467,0.015740497,1.052684223,0.191692082,0.282003067,0.282003067
-23.40932162,0.025625691,23359726444,9.75E-06,7530784772,6.48E-06,2.09176E+11,1.33E-05,2.45E-05,3.115980375,0.119438621,0.021129108,0.874832508,0.166276483,0.180275383,0.180275383
-48.1220613,0.055314322,6883432365,1.45E-05,14772511144,4.76E-06,1.9555E+11,1.24E-05,3.26E-05,1.250344893,0.149843368,0.023458949,1.799440995,0.187519183,0.368466378,0.368466378
-55.69907814,0.035118669,10245785640,7.78E-06,56896075135,1.13E-05,2.00355E+11,1.16E-05,1.04E-06,0.277002373,0.179898989,0.013411251,0.506226691,0.252196278,0.188471889,0.252196278
-56.93427093,0.043951209,21034943333,1.07E-05,9253378620,1.20E-05,1.96612E+11,1.11E-05,2.28E-05,1.795519004,0.166647803,0.021851726,1.75318118,0.181149179,0.305174856,0.305174856
-46.77202705,0.024068747,3757236597,1.19E-05,26155142369,5.99E-06,2.01807E+11,1.29E-05,7.17E-06,0.402387927,0.109981617,0.014865489,0.526664767,0.150924234,0.183925767,0.183925767
-22.64870817,0.05625531,9302987150,8.67E-06,51300576099,7.78E-06,1.9292E+11,1.38E-05,1.71E-06,0.161466821,0.134313389,0.017385852,1.014532208,0.239349847,0.175203512,0.239349847
-73.6437065,0.037075968,8150846753,1.39E-05,16460300405,1.02E-05,2.08037E+11,1.02E-05,5.39E-05,4.474039519,0.189362144,0.019331957,0.900385044,0.164896638,0.368819922,0.368819922
-68.23929617,0.051233152,4693877429,1.44E-05,10085725104,1.12E-05,1.92248E+11,1.33E-05,2.16E-06,0.689802816,0.146865852,0.021546195,1.271651841,0.215719484,0.352707357,0.352707357
-28.08416059,0.030647474,15467122874,7.07E-06,42856534298,4.59E-06,2.07443E+11,1.06E-05,6.85E-05,1.044069903,0.176919185,0.015329708,0.716102856,0.205726877,0.171321434,0.205726877
-41.33650087,0.037522995,6093484475,1.24E-05,22076976706,6.38E-06,1.98533E+11,1.16E-05,1.61E-05,2.9628166,0.154180645,0.013013059,1.488100099,0.154733279,0.292856372,0.292856372
-62.33858336,0.019046698,11816221492,9.09E-06,5721540386,9.37E-06,2.03651E+11,1.25E-05,5.13E-06,0.243109319,0.122509881,0.023863439,0.618659544,0.175431069,0.171336644,0.175431069
-60.44194223,0.057712397,5135670966,7.95E-06,28192624377,1.02E-05,1.90723E+11,1.32E-05,2.43E-06,3.295956115,0.116287756,0.022875887,0.834274915,0.207840415,0.158840277,0.207840415
-35.73357103,0.032902556,12982638508,1.47E-05,7313134736,8.14E-06,2.0584E+11,1.08E-05,7.66E-05,0.105255512,0.160402819,0.014248383,1.302094261,0.16840955,0.312095692,0.312095692
-33.67285907,0.048220791,4022599049,9.95E-06,13011131874,5.37E-06,1.99433E+11,1.20E-05,1.02E-05,0.296414414,0.183196291,0.018405649,0.690274384,0.262495133,0.243481436,0.262495133
-70.15102696,0.022707842,17275799329,1.27E-05,55304222027,1.29E-05,2.04629E+11,1.21E-05,3.23E-06,1.170519925,0.140588796,0.01871763,1.590731232,0.124292856,0.296531136,0.296531136
-79.24685314,0.04179528,11080927398,1.10E-05,33865660632,8.74E-06,1.95089E+11,1.15E-05,2.64E-05,0.17908436,0.195639201,0.020929486,0.561070353,0.275661821,0.291994705,0.291994705
-24.54604801,0.017688495,7447411560,1.03E-05,10876013853,7.30E-06,2.00206E+11,1.26E-05,8.39E-06,1.931487082,0.128036284,0.016353473,1.951299982,0.118734902,0.20462803,0.20462803
-44.86053722,0.052692944,24640614197,1.30E-05,6169045659,4.53E-06,1.93817E+11,1.37E-05,1.12E-06,0.769147115,0.103759442,0.012398335,0.918256166,0.168586582,0.213492733,0.213492733
-51.34624703,0.026476767,3376967518,8.30E-06,17442471103,1.15E-05,2.09012E+11,1.03E-05,3.55E-05,0.449664075,0.172869928,0.024883632,1.179335239,0.179689257,0.232162766,0.232162766
-52.0845768,0.053955289,14582754737,1.22E-05,15221542561,6.86E-06,2.02277E+11,1.36E-05,8.75E-05,0.932439836,0.170324433,0.021294904,0.622512789,0.28416774,0.288265464,0.288265464
-44.20726566,0.028134722,5765478500,9.46E-06,47382420748,8.87E-06,1.97393E+11,1.04E-05,2.78E-06,0.606703733,0.102764997,0.015930096,1.463299681,0.102643717,0.163475931,0.163475931
-27.08974093,0.040948267,18772120467,1.42E-05,24099867787,1.16E-05,2.08505E+11,1.13E-05,3.70E-06,0.21382405,0.128634664,0.013575459,0.760722607,0.154929447,0.260355185,0.260355185
-76.61964696,0.015830809,4368886389,7.45E-06,8536578278,4.08E-06,1.937E+11,1.27E-05,1.18E-05,2.64601786,0.197799324,0.023650135,1.210585695,0.244211863,0.225625233,0.244211863
-70.77225551,0.047178857,6853790625,8.79E-06,5277927274,8.26E-06,2.06662E+11,1.19E-05,9.99E-06,0.342214346,0.141167625,0.022509639,0.857963714,0.215030743,0.196736819,0.215030743
-32.90248539,0.020655063,10202624122,1.35E-05,20340616440,9.71E-06,1.9178E+11,1.22E-05,3.14E-05,1.648247926,0.185327708,0.01467093,1.075856092,0.150484766,0.360559869,0.360559869
-38.39465128,0.05877982,3006422815,1.08E-05,39580291268,1.25E-05,2.02869E+11,1.30E-05,4.20E-05,4.107102941,0.157877062,0.01722928,0.518468151,0.25817976,0.230426187,0.25817976
-57.93212427,0.034365418,21948963875,1.15E-05,9325990562,5.49E-06,1.98065E+11,1.09E-05,1.32E-06,0.137319852,0.115322204,0.019951884,1.761303256,0.139984143,0.216472394,0.216472394
-63.593385,0.039579117,3574108542,1.34E-05,59952714916,4.99E-06,2.05059E+11,1.17E-05,6.06E-06,2.202753936,0.121551203,0.020284245,1.09864432,0.142352109,0.267363632,0.267363632
-40.23290429,0.020092157,20020687876,8.18E-06,14121916102,1.10E-05,1.90255E+11,1.24E-05,1.92E-05,0.201139686,0.151648017,0.016535311,0.996832628,0.202010936,0.184194586,0.202010936
-31.04911054,0.049773642,8014996928,1.14E-05,7918532368,9.21E-06,2.03847E+11,1.34E-05,4.53E-05,0.505039166,0.179055938,0.012567576,1.877665699,0.251929643,0.317994234,0.317994234
-65.12514388,0.029583564,9152383657,1.02E-05,30489384793,6.78E-06,1.98964E+11,1.05E-05,1.44E-06,0.877176189,0.147439349,0.024250987,0.576926891,0.168293954,0.221042749,0.221042749
